uso_credito_rotativo,edad,atrasos_30_59d,ratio_deuda,ingreso_mensual,lineas_credito_abiertas,atrasos_90d,prestamos_inmobiliarios,atrasos_60_89d,dependientes,total_atrasos,ingreso_por_dependiente,mora_real,score_riesgo,prediccion,condicion_real,nivel_score
0.045842965,47,0,2.82112069,927.0,5,0,2,0,2.0,0,309.0,0,8.9,0,Sin mora,Muy Bajo
0.878880524,61,1,0.950642674,3889.0,19,0,1,0,1.0,1,1944.5,0,76.1,1,Sin mora,Alto
0.416989868,62,0,3232.0,5400.0,11,0,2,0,0.0,0,5400.0,0,22.5,0,Sin mora,Muy Bajo
0.05024686,57,0,0.246786632,3500.0,4,0,1,0,0.0,0,3500.0,0,8.7,0,Sin mora,Muy Bajo
0.155742213,39,0,723.0,0.0,13,0,0,0,2.0,0,0.0,0,18.3,0,Sin mora,Muy Bajo
0.513087465,35,1,261.0,5400.0,3,0,0,0,0.0,1,5400.0,0,75.9,1,Sin mora,Alto
0.015625724,78,1,0.011208725,3300.0,11,0,0,0,0.0,1,3300.0,0,7.6,0,Sin mora,Muy Bajo
0.224975791,35,1,0.415152554,8750.0,15,0,3,1,0.0,2,8750.0,0,58.5,1,Sin mora,Medio
0.056250418,30,0,0.523825392,3000.0,7,0,2,0,0.0,0,3000.0,0,10.3,0,Sin mora,Muy Bajo
0.16495876,56,4,0.201905701,6086.0,9,0,1,4,2.0,8,2028.6666666666667,0,55.4,1,Sin mora,Medio
0.014887222,56,0,0.164786817,12500.0,5,0,1,0,0.0,0,12500.0,0,5.7,0,Sin mora,Muy Bajo
0.004288762,41,0,0.346665098,8500.0,16,0,2,0,1.0,0,4250.0,0,6.3,0,Sin mora,Muy Bajo
0.095616441,67,0,0.081833453,8333.0,15,0,0,0,0.0,0,8333.0,0,11.5,0,Sin mora,Muy Bajo
0.011346227,84,0,0.006997201,5001.0,14,0,0,0,0.0,0,5001.0,0,2.9,0,Sin mora,Muy Bajo
0.065330898,72,0,0.042383047,2500.0,8,0,0,0,0.0,0,2500.0,0,9.0,0,Sin mora,Muy Bajo
0.269058449,80,0,2989.0,5400.0,10,0,2,0,0.0,0,5400.0,0,14.6,0,Sin mora,Muy Bajo
0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0.0,0,4500.0,1,32.3,0,Con mora,Bajo
0.113617888,63,0,0.119415686,7050.0,8,0,1,0,0.0,0,7050.0,0,10.6,0,Sin mora,Muy Bajo
0.433504427,35,1,0.432302082,8500.0,12,0,2,0,0.0,1,8500.0,0,57.2,1,Sin mora,Medio
0.066333397,25,0,0.001809955,5524.0,2,0,0,0,0.0,0,5524.0,0,9.2,0,Sin mora,Muy Bajo
0.0,83,0,0.008377246,7400.0,7,0,0,0,0.0,0,7400.0,0,2.6,0,Sin mora,Muy Bajo
0.048485247,45,0,0.297207761,12677.0,8,0,2,0,3.0,0,3169.25,0,7.9,0,Sin mora,Muy Bajo
0.043626719,54,0,1189.0,5400.0,3,0,1,0,0.0,0,5400.0,0,7.8,0,Sin mora,Muy Bajo
0.752462377,50,0,2981.0,5400.0,2,0,1,0,2.0,0,1800.0,0,60.1,1,Sin mora,Medio
0.876301412,56,0,465.0,5400.0,3,0,0,0,0.0,0,5400.0,0,65.0,1,Sin mora,Medio
0.496875156,38,2,0.1444548,4291.0,7,0,1,0,0.0,2,4291.0,0,63.2,1,Sin mora,Medio
0.038382443,66,0,0.203229399,7183.0,7,0,1,0,0.0,0,7183.0,0,5.7,0,Sin mora,Muy Bajo
0.18910676,64,0,2097.0,5400.0,13,0,2,0,0.0,0,5400.0,0,13.7,0,Sin mora,Muy Bajo
0.0,54,0,4979.079999999958,5400.0,19,0,4,0,0.0,0,5400.0,0,8.6,0,Sin mora,Muy Bajo
0.038109952,75,0,1478.0,5400.0,3,0,1,0,0.0,0,5400.0,0,3.9,0,Sin mora,Muy Bajo
0.860356866,30,1,2271.0,5400.0,11,0,1,0,0.0,1,5400.0,0,74.6,1,Sin mora,Medio
1.00543716,33,0,1075.0,5400.0,6,0,0,0,3.0,0,1350.0,0,77.0,1,Sin mora,Alto
0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,0,2946.5,0,11.8,0,Sin mora,Muy Bajo
0.908865822,30,0,0.333065003,4968.0,8,0,1,0,0.0,0,4968.0,0,55.3,1,Sin mora,Medio
0.029339601,33,0,0.178385729,12500.0,6,0,1,0,1.0,0,6250.0,0,6.7,0,Sin mora,Muy Bajo
0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0,1,3191.5,0,72.8,1,Sin mora,Medio
0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0,0,7083.0,0,4.2,0,Sin mora,Muy Bajo
0.9999999,41,0,0.03511236,4983.0,1,1,0,0,1.0,1,2491.5,0,76.4,1,Sin mora,Alto
0.049365021,64,0,2964.0,5400.0,9,0,2,0,0.0,0,5400.0,0,5.4,0,Sin mora,Muy Bajo
0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0,0,2900.6666666666665,0,62.9,1,Sin mora,Medio
0.010181818,41,1,0.457197644,7300.0,10,0,1,0,2.0,1,2433.333333333333,0,17.9,0,Sin mora,Muy Bajo
0.004899755,83,0,0.00279944,5000.0,8,0,0,0,0.0,0,5000.0,0,2.7,0,Sin mora,Muy Bajo
0.0,86,0,0.0,5400.0,4,0,0,0,0.0,0,5400.0,0,2.3,0,Sin mora,Muy Bajo
0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0,0,566.6666666666666,0,15.8,0,Sin mora,Muy Bajo
0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0,0,6400.0,0,5.2,0,Sin mora,Muy Bajo
0.131347639,62,1,0.391025641,2027.0,10,0,1,0,1.0,1,1013.5,0,34.1,0,Sin mora,Bajo
0.445078459,21,0,9.0,5400.0,1,0,0,0,0.0,0,5400.0,0,70.5,1,Sin mora,Medio
0.223796752,68,0,0.42037422,4809.0,13,0,1,0,0.0,0,4809.0,0,18.9,0,Sin mora,Muy Bajo
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0.0,0,3084.0,0,78.1,1,Sin mora,Alto
0.9999999,76,0,0.422161172,1091.0,4,0,0,0,0.0,0,1091.0,0,21.8,0,Sin mora,Muy Bajo
0.868027407,38,0,1.00979804,5000.0,11,0,1,0,0.0,0,5000.0,0,67.8,1,Sin mora,Medio
0.342368389,47,2,0.427276988,6400.0,9,2,2,0,0.0,4,6400.0,1,80.2,1,Con mora,Alto
0.004972919,66,0,11.0,5400.0,7,0,0,0,0.0,0,5400.0,0,4.7,0,Sin mora,Muy Bajo
0.057287378,78,0,0.143705092,3200.0,2,0,1,0,0.0,0,3200.0,0,6.5,0,Sin mora,Muy Bajo
0.02669927,75,1,0.185925813,6550.0,11,0,1,0,0.0,1,6550.0,0,11.2,0,Sin mora,Muy Bajo
0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0,0,4113.0,0,22.4,0,Sin mora,Muy Bajo
0.339350273,26,0,1.285815102,2833.0,9,0,2,0,0.0,0,2833.0,0,44.1,0,Sin mora,Bajo
0.072499778,51,0,0.162810626,3500.0,11,0,1,0,2.0,0,1166.6666666666667,0,11.8,0,Sin mora,Muy Bajo
0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0,0,800.0,0,50.1,1,Sin mora,Medio
0.012132524,65,0,5.0,5400.0,4,0,0,0,0.0,0,5400.0,0,7.1,0,Sin mora,Muy Bajo
0.026871106,83,0,0.00619876,5000.0,3,0,0,0,0.0,0,5000.0,0,3.1,0,Sin mora,Muy Bajo
0.120906591,59,0,0.005201403,8266.0,2,0,0,0,0.0,0,8266.0,0,10.0,0,Sin mora,Muy Bajo
0.75114229,66,1,0.558390874,9992.0,11,0,3,0,1.0,1,4996.0,0,58.5,1,Sin mora,Medio
0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0,0,6176.0,0,25.7,0,Sin mora,Bajo
0.069528956,36,0,0.381011868,1600.0,5,0,0,0,2.0,0,533.3333333333334,0,20.3,0,Sin mora,Muy Bajo
0.0,91,0,0.0,5400.0,4,0,0,0,0.0,0,5400.0,0,2.3,0,Sin mora,Muy Bajo
0.128348827,45,0,0.468832309,3416.0,11,0,2,0,1.0,0,1708.0,0,16.4,0,Sin mora,Muy Bajo
1.5,57,1,133.0,5400.0,1,1,0,0,0.0,2,5400.0,1,73.6,1,Con mora,Medio
0.941693772,41,0,0.281309891,12000.0,7,0,1,0,1.0,0,6000.0,0,55.4,1,Sin mora,Medio
0.102314389,50,0,1225.0,5400.0,10,0,1,0,0.0,0,5400.0,0,15.0,0,Sin mora,Muy Bajo
0.662623786,54,1,0.941571992,4312.0,19,0,1,0,0.0,1,4312.0,0,77.9,1,Sin mora,Alto
0.364530083,37,0,0.207227989,2600.0,4,0,0,0,0.0,0,2600.0,0,49.8,0,Sin mora,Bajo
0.416591794,55,0,0.247750173,13000.0,13,0,2,0,2.0,0,4333.333333333333,0,22.5,0,Sin mora,Muy Bajo
0.0,48,0,0.241925777,4984.0,7,0,1,0,1.0,0,2492.0,0,4.8,0,Sin mora,Muy Bajo
0.0,61,0,0.374014398,2916.0,4,0,1,0,0.0,0,2916.0,0,4.9,0,Sin mora,Muy Bajo
0.002399947,50,0,0.208558288,5000.0,12,0,0,0,2.0,0,1666.6666666666667,0,8.4,0,Sin mora,Muy Bajo
0.219491558,37,0,0.704713674,7700.0,9,0,4,0,0.0,0,7700.0,0,38.2,0,Sin mora,Bajo
0.136200447,43,0,1504.0,5400.0,8,0,1,0,0.0,0,5400.0,0,17.3,0,Sin mora,Muy Bajo
0.532699066,48,1,0.514689207,9700.0,15,0,2,0,2.0,1,3233.333333333333,0,61.9,1,Sin mora,Medio
0.024171811,46,1,0.576745047,5400.0,8,0,1,0,2.0,1,1800.0,0,21.4,0,Sin mora,Muy Bajo
0.544761241,58,0,0.592103062,5976.0,13,0,2,0,1.0,0,2988.0,0,38.5,0,Sin mora,Bajo
0.038177191,63,0,33.0,5400.0,1,0,0,0,0.0,0,5400.0,0,8.7,0,Sin mora,Muy Bajo
0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0,4,5833.0,1,77.8,1,Con mora,Alto
0.0,46,0,0.331077564,3841.0,6,0,0,0,0.0,0,3841.0,0,7.9,0,Sin mora,Muy Bajo
0.21955776,61,0,0.382402707,12410.0,32,0,1,0,2.0,0,4136.666666666667,0,21.2,0,Sin mora,Muy Bajo
0.089735313,58,0,0.340979268,6800.0,17,0,1,0,2.0,0,2266.6666666666665,0,11.6,0,Sin mora,Muy Bajo
0.0,36,0,0.0,5400.0,4,0,0,0,0.0,0,5400.0,0,4.0,0,Sin mora,Muy Bajo
0.055203492,29,0,0.646772229,820.0,7,0,0,0,0.0,0,820.0,0,15.1,0,Sin mora,Muy Bajo
0.043454528,40,0,0.875515561,8000.0,16,0,3,0,1.0,0,4000.0,0,16.8,0,Sin mora,Muy Bajo
0.022148893,62,0,0.146840149,7531.0,6,0,1,0,0.0,0,7531.0,0,5.0,0,Sin mora,Muy Bajo
0.0,30,0,0.641474079,1600.0,6,0,1,0,0.0,0,1600.0,0,7.8,0,Sin mora,Muy Bajo
0.077708395,32,0,0.419516097,5000.0,10,0,1,0,0.0,0,5000.0,0,16.2,0,Sin mora,Muy Bajo
0.0,53,0,0.53714538,9058.0,9,0,2,0,1.0,0,4529.0,0,6.8,0,Sin mora,Muy Bajo
0.263177006,38,0,0.685698524,7250.0,13,0,2,0,2.0,0,2416.6666666666665,0,37.8,0,Sin mora,Bajo
0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0,0,7500.0,0,4.5,0,Sin mora,Muy Bajo
0.080663245,62,0,480.0,5400.0,20,0,0,0,0.0,0,5400.0,0,10.7,0,Sin mora,Muy Bajo
0.704073982,28,1,0.155201143,4200.0,8,0,0,0,0.0,1,4200.0,0,73.0,1,Sin mora,Medio
0.781178754,52,0,0.619047619,6971.0,24,0,2,0,1.0,0,3485.5,0,54.5,1,Sin mora,Medio
0.115643618,57,0,0.554067971,4854.0,8,0,2,0,2.0,0,1618.0,0,14.8,0,Sin mora,Muy Bajo
0.034434876,53,0,0.181933752,14158.0,9,0,1,0,3.0,0,3539.5,0,8.3,0,Sin mora,Muy Bajo
0.13122332,38,0,0.221244601,6250.0,13,0,1,0,2.0,0,2083.333333333333,0,17.2,0,Sin mora,Muy Bajo
0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0,0,5020.0,0,3.5,0,Sin mora,Muy Bajo
0.062053718,53,0,0.292309954,6800.0,8,0,1,0,0.0,0,6800.0,0,11.9,0,Sin mora,Muy Bajo
0.15437343,62,0,0.343269765,5400.0,9,0,1,0,0.0,0,5400.0,0,18.5,0,Sin mora,Muy Bajo
0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0,0,8000.0,0,3.3,0,Sin mora,Muy Bajo
0.266268486,64,0,0.36900574,5400.0,8,0,1,0,0.0,0,5400.0,0,19.2,0,Sin mora,Muy Bajo
0.003762302,45,0,0.003749531,8000.0,13,0,0,0,0.0,0,8000.0,0,5.0,0,Sin mora,Muy Bajo
0.945561288,59,0,0.553927681,3207.0,6,0,2,0,0.0,0,3207.0,0,40.0,0,Sin mora,Bajo
1.121985649,39,1,0.204243078,2780.0,11,0,0,0,1.0,1,1390.0,1,86.9,1,Con mora,Alto
0.030042729,68,0,0.285714286,2225.0,11,0,1,0,0.0,0,2225.0,0,7.2,0,Sin mora,Muy Bajo
0.516224099,66,0,0.30117291,18500.0,13,0,3,0,0.0,0,18500.0,0,23.0,0,Sin mora,Muy Bajo
0.014786925,76,0,0.0223398,1700.0,21,0,0,0,0.0,0,1700.0,0,3.3,0,Sin mora,Muy Bajo
0.038530515,27,0,734.0,1.0,9,0,1,0,0.0,0,1.0,0,6.8,0,Sin mora,Muy Bajo
0.9999999,51,0,0.012395042,2500.0,1,0,0,0,0.0,0,2500.0,0,32.3,0,Sin mora,Bajo
0.196452998,44,0,0.346107544,4983.0,8,0,2,0,0.0,0,4983.0,0,19.8,0,Sin mora,Muy Bajo
0.047309019,52,0,0.197480252,10000.0,8,0,1,0,2.0,0,3333.333333333333,0,8.6,0,Sin mora,Muy Bajo
0.96007984,24,0,14.0,5400.0,2,1,0,1,0.0,2,5400.0,0,91.0,1,Sin mora,Alto
0.417082841,54,0,0.517442359,11666.0,15,0,2,0,3.0,0,2916.5,0,39.6,0,Sin mora,Bajo
0.040951854,70,0,96.0,5400.0,7,0,0,0,0.0,0,5400.0,0,5.5,0,Sin mora,Muy Bajo
0.013331852,76,0,1304.0,5400.0,3,0,1,0,0.0,0,5400.0,0,3.2,0,Sin mora,Muy Bajo
0.328228194,80,0,0.379690949,7700.0,13,0,3,0,1.0,0,3850.0,0,13.6,0,Sin mora,Muy Bajo
0.022783867,62,0,0.425762373,6000.0,10,0,2,0,0.0,0,6000.0,0,6.8,0,Sin mora,Muy Bajo
0.568660996,66,1,0.372477731,5500.0,7,0,1,0,0.0,1,5500.0,0,59.9,1,Sin mora,Medio
0.508632301,43,0,0.217869665,8270.0,7,0,2,0,2.0,0,2756.6666666666665,0,24.3,0,Sin mora,Muy Bajo
0.815059962,53,0,2716.0,5400.0,11,0,1,0,0.0,0,5400.0,0,57.0,1,Sin mora,Medio
0.212049914,56,0,1831.0,5400.0,10,0,2,0,0.0,0,5400.0,0,21.1,0,Sin mora,Muy Bajo
0.007938913,61,0,0.000749813,4000.0,7,0,0,0,0.0,0,4000.0,0,3.7,0,Sin mora,Muy Bajo
0.0,62,0,2.0,5400.0,3,0,0,0,0.0,0,5400.0,0,6.7,0,Sin mora,Muy Bajo
0.024200783,68,0,1048.0,5400.0,6,0,1,0,0.0,0,5400.0,0,3.3,0,Sin mora,Muy Bajo
0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0,0,13066.0,0,8.4,0,Sin mora,Muy Bajo
0.056672218,43,0,4197.0,5400.0,6,0,2,0,0.0,0,5400.0,0,13.5,0,Sin mora,Muy Bajo
0.008988024,80,0,2302.0,5400.0,3,0,1,0,0.0,0,5400.0,0,3.2,0,Sin mora,Muy Bajo
0.087182563,57,0,1828.0,0.0,5,0,1,0,0.0,0,0.0,0,9.0,0,Sin mora,Muy Bajo
0.9999999,39,2,0.136668092,7016.0,5,1,1,0,0.0,3,7016.0,1,64.0,1,Con mora,Medio
0.448423953,33,0,0.717329813,5302.0,20,0,1,0,3.0,0,1325.5,0,51.3,1,Sin mora,Medio
0.367433439,44,0,0.429955291,4025.0,15,0,0,0,1.0,0,2012.5,0,61.3,1,Sin mora,Medio
0.703332184,36,0,0.714171444,7500.0,9,0,2,0,2.0,0,2500.0,0,60.1,1,Sin mora,Medio
0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0,0,2583.0,0,5.6,0,Sin mora,Muy Bajo
0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0,0,3861.5,0,5.9,0,Sin mora,Muy Bajo
0.143109229,34,0,1.088646967,4500.0,3,0,1,0,0.0,0,4500.0,0,27.4,0,Sin mora,Bajo
0.034399595,86,0,0.172830725,4217.0,13,0,1,0,0.0,0,4217.0,0,4.5,0,Sin mora,Muy Bajo
0.321239961,51,1,0.495424039,9833.0,12,0,2,0,1.0,1,4916.5,0,53.8,1,Sin mora,Medio
0.9999999,52,0,0.292134831,800.0,2,0,0,0,1.0,0,400.0,0,44.5,0,Sin mora,Bajo
0.063727613,65,0,2065.0,0.0,19,0,1,0,0.0,0,0.0,0,7.4,0,Sin mora,Muy Bajo
0.48131116,67,0,0.286718201,1422.0,3,1,1,0,0.0,1,1422.0,0,77.4,1,Sin mora,Alto
0.0,49,0,0.465512685,7567.0,9,0,3,0,1.0,0,3783.5,0,5.9,0,Sin mora,Muy Bajo
0.039552626,50,0,0.005077753,3150.0,3,0,0,0,0.0,0,3150.0,0,7.1,0,Sin mora,Muy Bajo
0.000758568,40,0,0.444315276,4300.0,12,0,2,0,2.0,0,1433.3333333333333,0,6.9,0,Sin mora,Muy Bajo
0.9999999,67,0,0.003151117,7298.0,0,0,0,0,1.0,0,3649.0,0,17.8,0,Sin mora,Muy Bajo
0.002103091,53,0,0.187850326,6600.0,6,0,1,0,0.0,0,6600.0,0,5.1,0,Sin mora,Muy Bajo
0.752662928,45,0,0.925054113,3695.0,5,0,1,0,0.0,0,3695.0,0,65.2,1,Sin mora,Medio
0.579712779,52,0,0.033272028,5980.0,4,0,0,0,1.0,0,2990.0,0,54.1,1,Sin mora,Medio
0.612196259,37,0,0.577316657,3517.0,6,0,1,0,1.0,0,1758.5,0,62.4,1,Sin mora,Medio
0.0,46,0,66.0,5400.0,3,0,0,0,3.0,0,1350.0,0,5.7,0,Sin mora,Muy Bajo
0.130460233,50,0,1313.0,5400.0,6,0,1,0,0.0,0,5400.0,0,16.9,0,Sin mora,Muy Bajo
0.291209738,30,0,0.345122425,2572.0,21,0,0,0,0.0,0,2572.0,0,45.4,0,Sin mora,Bajo
0.014873141,54,0,0.095093882,1650.0,3,0,0,0,2.0,0,550.0,0,9.2,0,Sin mora,Muy Bajo
0.9999999,46,0,0.079096045,2300.0,2,0,0,0,2.0,0,766.6666666666666,0,35.1,0,Sin mora,Bajo
0.014234875,50,0,0.000129024,15500.0,2,0,0,0,3.0,0,3875.0,0,6.1,0,Sin mora,Muy Bajo
0.85276407,52,0,4515.0,5400.0,5,0,2,0,0.0,0,5400.0,0,59.3,1,Sin mora,Medio
0.9999999,39,1,361.0,5400.0,1,0,0,0,0.0,1,5400.0,1,69.7,1,Con mora,Medio
0.014576081,53,0,0.210955331,9200.0,9,0,1,0,2.0,0,3066.6666666666665,0,7.0,0,Sin mora,Muy Bajo
0.94869937,70,0,0.210213456,3700.0,6,0,0,0,0.0,0,3700.0,0,50.0,0,Sin mora,Bajo
0.814342174,37,0,0.4342554,2638.0,6,0,1,0,0.0,0,2638.0,0,61.0,1,Sin mora,Medio
0.9999999,33,3,0.099296649,7250.0,2,1,0,1,1.0,5,3625.0,0,75.7,1,Sin mora,Alto
0.197272081,37,0,0.245626562,2800.0,12,0,0,0,1.0,0,1400.0,0,38.2,0,Sin mora,Bajo
0.484475671,41,0,0.228480858,4100.0,10,0,0,0,4.0,0,820.0,0,64.6,1,Sin mora,Medio
0.05367911,75,0,0.427681122,3850.0,37,0,1,0,1.0,0,1925.0,0,6.1,0,Sin mora,Muy Bajo
0.995592017,36,0,0.524863352,7500.0,8,0,1,0,0.0,0,7500.0,0,61.9,1,Sin mora,Medio
0.9999999,35,1,399.0,5400.0,2,0,0,0,3.0,1,1350.0,0,63.2,1,Sin mora,Medio
0.095975545,61,0,0.225824379,5397.0,18,0,2,0,3.0,0,1349.25,0,6.0,0,Sin mora,Muy Bajo
0.034569513,82,0,0.094516813,3300.0,14,0,1,0,0.0,0,3300.0,0,5.8,0,Sin mora,Muy Bajo
0.052150677,42,0,0.211462661,18773.0,9,0,1,0,3.0,0,4693.25,0,12.0,0,Sin mora,Muy Bajo
0.588467485,42,1,0.462756207,6000.0,13,0,1,0,0.0,1,6000.0,0,74.4,1,Sin mora,Medio
0.721131768,66,3,0.200401013,9475.0,7,0,1,0,1.0,3,4737.5,0,70.8,1,Sin mora,Medio
0.553629758,33,0,0.357559444,4457.0,10,0,1,0,0.0,0,4457.0,0,53.8,1,Sin mora,Medio
0.006122044,68,0,0.382323535,5000.0,13,0,2,0,0.0,0,5000.0,0,4.2,0,Sin mora,Muy Bajo
1.5,83,0,318.0,5400.0,3,0,0,0,0.0,0,5400.0,0,12.6,0,Sin mora,Muy Bajo
0.0,47,0,0.289154168,9800.0,6,0,1,0,4.0,0,1960.0,0,5.9,0,Sin mora,Muy Bajo
0.568639589,61,0,0.600799812,4250.0,7,0,1,0,0.0,0,4250.0,0,49.7,0,Sin mora,Bajo
0.091171953,44,0,1414.0,5400.0,12,0,1,0,0.0,0,5400.0,0,12.9,0,Sin mora,Muy Bajo
0.061686215,57,0,0.292212654,5341.0,9,0,1,0,1.0,0,2670.5,0,12.1,0,Sin mora,Muy Bajo
0.025625689,58,0,0.166266712,5833.0,4,0,1,0,0.0,0,5833.0,0,5.1,0,Sin mora,Muy Bajo
0.449464165,38,1,0.463937158,4200.0,11,0,1,0,3.0,1,1050.0,0,67.1,1,Sin mora,Medio
0.9999999,60,4,0.515659462,6800.0,4,0,1,0,0.0,4,6800.0,0,70.8,1,Sin mora,Medio
0.0,56,0,0.257942679,4500.0,10,0,2,0,0.0,0,4500.0,0,3.9,0,Sin mora,Muy Bajo
0.019908638,64,0,0.166666667,21659.0,6,0,2,0,3.0,0,5414.75,0,3.3,0,Sin mora,Muy Bajo
0.9999999,56,0,0.477506616,3400.0,5,0,1,0,0.0,0,3400.0,0,23.9,0,Sin mora,Muy Bajo
1.007732818,48,2,0.227903694,12750.0,7,0,2,0,3.0,2,3187.5,0,66.4,1,Sin mora,Medio
0.9999999,39,0,0.878886789,5820.0,6,0,4,0,0.0,0,5820.0,0,28.9,0,Sin mora,Bajo
0.0,40,0,0.03313339,3500.0,8,0,0,0,0.0,0,3500.0,0,5.2,0,Sin mora,Muy Bajo
0.000532981,80,0,0.006087251,2956.0,5,0,0,0,0.0,0,2956.0,0,3.1,0,Sin mora,Muy Bajo
0.331337325,70,0,448.0,5400.0,3,0,0,0,0.0,0,5400.0,0,27.1,0,Sin mora,Bajo
0.0,54,0,0.0,2916.0,6,0,0,0,0.0,0,2916.0,0,4.0,0,Sin mora,Muy Bajo
0.030510865,45,0,0.25403784,4333.0,5,0,1,0,2.0,0,1444.3333333333333,0,7.7,0,Sin mora,Muy Bajo
0.01574625,73,0,6.0,4.0,9,0,0,0,0.0,0,4.0,0,5.3,0,Sin mora,Muy Bajo
0.445083775,64,0,0.243416011,23000.0,23,0,5,0,0.0,0,23000.0,0,32.0,0,Sin mora,Bajo
1.5,26,2,0.418904959,1935.0,2,0,0,0,2.0,2,645.0,1,62.8,1,Con mora,Medio
0.045016941,69,0,0.672530988,2500.0,15,0,2,0,0.0,0,2500.0,0,10.1,0,Sin mora,Muy Bajo
0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0.0,1,4166.0,0,35.2,0,Sin mora,Bajo
0.715894022,46,0,0.652986776,4385.0,11,0,1,0,1.0,0,2192.5,0,66.2,1,Sin mora,Medio
0.041091746,44,0,0.017818444,4152.0,7,0,1,0,0.0,0,4152.0,0,6.0,0,Sin mora,Muy Bajo
0.090996416,60,0,0.236541999,8154.0,9,0,1,0,1.0,0,4077.0,0,10.4,0,Sin mora,Muy Bajo
0.951652417,35,0,1024.0,5400.0,2,0,0,0,0.0,0,5400.0,0,72.5,1,Sin mora,Medio
0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0,0,9000.0,0,10.4,0,Sin mora,Muy Bajo
1.009080706,46,3,0.502532658,3750.0,5,0,0,0,4.0,3,750.0,1,92.8,1,Con mora,Alto
0.115348867,49,0,0.404901762,4936.0,12,0,3,0,0.0,0,4936.0,0,18.4,0,Sin mora,Muy Bajo
0.119288455,41,0,30.0,5400.0,2,0,0,0,0.0,0,5400.0,0,22.7,0,Sin mora,Muy Bajo
0.009860883,87,0,0.103343465,6250.0,7,0,0,0,0.0,0,6250.0,0,6.2,0,Sin mora,Muy Bajo
0.310772282,32,1,0.361599448,2900.0,8,0,1,0,2.0,1,966.6666666666666,0,50.4,1,Sin mora,Medio
0.750239454,51,0,0.69494987,5385.0,9,0,3,0,3.0,0,1346.25,0,62.1,1,Sin mora,Medio
0.048216865,50,0,4485.0,5400.0,9,0,3,0,0.0,0,5400.0,0,16.1,0,Sin mora,Muy Bajo
0.0,30,0,0.482910951,4300.0,16,0,1,0,3.0,0,1075.0,0,7.0,0,Sin mora,Muy Bajo
0.0,29,0,189.0,5400.0,4,0,0,0,0.0,0,5400.0,0,5.1,0,Sin mora,Muy Bajo
0.124103508,59,0,0.184387618,5200.0,6,0,0,0,1.0,0,2600.0,0,18.5,0,Sin mora,Muy Bajo
0.130236248,58,0,2023.0,5400.0,23,0,2,0,0.0,0,5400.0,0,11.9,0,Sin mora,Muy Bajo
0.815984809,43,5,0.914496185,3800.0,12,1,2,0,2.0,6,1266.6666666666667,0,88.1,1,Sin mora,Alto
0.019380102,52,1,0.280327671,8300.0,12,0,1,0,0.0,1,8300.0,0,16.7,0,Sin mora,Muy Bajo
0.434778261,56,0,0.123110405,17000.0,5,0,1,0,0.0,0,17000.0,0,28.5,0,Sin mora,Bajo
0.0,35,0,3861.0,5400.0,8,1,2,0,1.0,1,2700.0,0,31.9,0,Sin mora,Bajo
0.113672158,57,0,0.428892777,4000.0,5,0,1,0,1.0,0,2000.0,0,19.4,0,Sin mora,Muy Bajo
0.009799902,79,0,0.004685408,5975.0,13,0,0,0,0.0,0,5975.0,0,3.2,0,Sin mora,Muy Bajo
0.016970944,64,0,0.140258297,7200.0,7,0,1,0,0.0,0,7200.0,0,4.5,0,Sin mora,Muy Bajo
0.680828063,40,0,0.172413793,6031.0,7,0,0,0,3.0,0,1507.75,0,59.9,1,Sin mora,Medio
0.9999999,25,0,0.100529101,1700.0,4,0,0,0,0.0,0,1700.0,0,33.5,0,Sin mora,Bajo
0.917418961,51,0,2598.0,5400.0,5,0,2,0,0.0,0,5400.0,0,49.6,0,Sin mora,Bajo
0.9999999,38,1,940.0,5400.0,1,0,1,0,0.0,1,5400.0,1,57.3,1,Con mora,Medio
0.018717909,54,0,1.365735768,1861.0,16,0,1,1,2.0,1,620.3333333333334,0,25.0,0,Sin mora,Muy Bajo
0.090330863,56,0,2549.0,5400.0,8,0,2,0,0.0,0,5400.0,0,9.5,0,Sin mora,Muy Bajo
0.001936649,45,0,2813.0,5400.0,9,0,2,0,0.0,0,5400.0,0,5.8,0,Sin mora,Muy Bajo
